KD2 vs codex-rust-v0.143.0 full semantic file inventory
Base: C:\Users\kuh\Desktop\codex-rust-v0.143.0\codex-rs
KD2:  C:\Users\kuh\Desktop\codexKD2\codex-rs
Source TSV: C:\Users\kuh\Desktop\kd4\kd2_vs_0_143_semantic_inventory.tsv
Columns: status | top | ext | base_bytes | kd2_bytes | rel
same | apply-patch | .txt | 21 | 21 | apply-patch\tests\fixtures\scenarios\022_update_file_end_of_file_marker\expected\tail.txt
same | apply-patch | .txt | 13 | 13 | apply-patch\tests\fixtures\scenarios\022_update_file_end_of_file_marker\input\tail.txt
same | apply-patch | .txt | 106 | 106 | apply-patch\tests\fixtures\scenarios\022_update_file_end_of_file_marker\patch.txt
same | apply-patch | .md | 669 | 669 | apply-patch\tests\fixtures\scenarios\README.md
same | apply-patch | .rs | 2256 | 2256 | apply-patch\tests\suite\cli.rs
same | apply-patch | .rs | 69 | 69 | apply-patch\tests\suite\mod.rs
same | apply-patch | .rs | 3882 | 3882 | apply-patch\tests\suite\scenarios.rs
same | apply-patch | .rs | 9031 | 9031 | apply-patch\tests\suite\tool.rs
same | arg0 | .bazel | 111 | 111 | arg0\BUILD.bazel
same | arg0 | .toml | 857 | 857 | arg0\Cargo.toml
same | async-utils | .bazel | 125 | 125 | async-utils\BUILD.bazel
same | async-utils | .toml | 345 | 345 | async-utils\Cargo.toml
same | async-utils | .rs | 2030 | 2030 | async-utils\src\lib.rs
same | aws-auth | .bazel | 119 | 119 | aws-auth\BUILD.bazel
same | aws-auth | .toml | 618 | 618 | aws-auth\Cargo.toml
same | aws-auth | .rs | 1154 | 1154 | aws-auth\src\config.rs
same | aws-auth | .rs | 8760 | 8760 | aws-auth\src\lib.rs
same | aws-auth | .rs | 2343 | 2343 | aws-auth\src\signing.rs
same | backend-client | .bazel | 179 | 179 | backend-client\BUILD.bazel
same | backend-client | .json | 823 | 823 | backend-client\tests\fixtures\task_details_with_diff.json
same | backend-client | .json | 439 | 439 | backend-client\tests\fixtures\task_details_with_error.json
same | BUILD.bazel | .bazel | 269 | 269 | BUILD.bazel
same | bwrap | .bazel | 1003 | 1003 | bwrap\BUILD.bazel
same | bwrap | .rs | 3851 | 3851 | bwrap\build.rs
same | bwrap | .toml | 305 | 305 | bwrap\Cargo.toml
same | bwrap | .h | 52 | 52 | bwrap\config.h
same | bwrap | .rs | 1383 | 1383 | bwrap\src\main.rs
same | chatgpt | .bazel | 117 | 117 | chatgpt\BUILD.bazel
same | chatgpt | .md | 240 | 240 | chatgpt\README.md
same | chatgpt | .rs | 2305 | 2305 | chatgpt\src\apply_command.rs
same | chatgpt | .rs | 2310 | 2310 | chatgpt\src\chatgpt_client.rs
same | chatgpt | .rs | 891 | 891 | chatgpt\src\get_task.rs
same | chatgpt | .rs | 109 | 109 | chatgpt\src\lib.rs
same | chatgpt | .rs | 377 | 377 | chatgpt\src\workspace_settings_tests.rs
same | chatgpt | .rs | 4107 | 4107 | chatgpt\src\workspace_settings.rs
same | chatgpt | .rs | 121 | 121 | chatgpt\tests\all.rs
same | chatgpt | .rs | 5781 | 5781 | chatgpt\tests\suite\apply_command_e2e.rs
same | chatgpt | .rs | 89 | 89 | chatgpt\tests\suite\mod.rs
same | chatgpt | .json | 3711 | 3711 | chatgpt\tests\task_turn_fixture.json
same | cli | .bazel | 381 | 381 | cli\BUILD.bazel
same | cli | .rs | 140 | 140 | cli\build.rs
same | cli | .rs | 782 | 782 | cli\src\app_cmd.rs
same | cli | .rs | 10005 | 10005 | cli\src\debug_sandbox\pid_tracker.rs
same | cli | .rs | 3703 | 3703 | cli\src\debug_sandbox\seatbelt.rs
same | cli | .rs | 10796 | 10796 | cli\src\desktop_app\mac.rs
same | cli | .rs | 700 | 700 | cli\src\desktop_app\mod.rs
same | cli | .rs | 4120 | 4120 | cli\src\desktop_app\windows.rs
same | cli | .rs | 3679 | 3679 | cli\src\doctor\progress.rs
same | cli | .snap | 2151 | 2151 | cli\src\doctor\snapshots\codex__doctor__output__tests__doctor_human_report_environment_rows.snap
same | cli | .rs | 5703 | 5703 | cli\src\doctor\system.rs
same | cli | .rs | 13222 | 13222 | cli\src\doctor\title.rs
same | cli | .rs | 8851 | 8851 | cli\src\doctor\updates.rs
same | cli | .rs | 684 | 684 | cli\src\exit_status.rs
same | cli | .rs | 5843 | 5843 | cli\src\sandbox_setup.rs
same | cli | .rs | 6157 | 6157 | cli\src\state_db_recovery.rs
same | cli | .rs | 1304 | 1304 | cli\tests\debug_models.rs
same | cli | .rs | 588 | 588 | cli\tests\delete.rs
same | cli | .rs | 3043 | 3043 | cli\tests\execpolicy.rs
same | cli | .rs | 3375 | 3375 | cli\tests\features.rs
same | cli | .rs | 5391 | 5391 | cli\tests\login.rs
same | cli | .rs | 4701 | 4701 | cli\tests\marketplace_add.rs
same | cli | .rs | 3415 | 3415 | cli\tests\marketplace_remove.rs
same | cli | .rs | 1607 | 1607 | cli\tests\marketplace_upgrade.rs
same | cli | .rs | 8075 | 8075 | cli\tests\mcp_add_remove.rs
same | cli | .rs | 5388 | 5388 | cli\tests\mcp_list.rs
same | cli | .rs | 644 | 644 | cli\tests\update.rs
same | clippy.toml | .toml | 1085 | 1085 | clippy.toml
same | cloud-config | .bazel | 127 | 127 | cloud-config\BUILD.bazel
same | cloud-config | .rs | 4320 | 4320 | cloud-config\src\backend.rs
same | cloud-config | .rs | 6947 | 6947 | cloud-config\src\cache_tests.rs
same | cloud-config | .rs | 8869 | 8869 | cloud-config\src\cache.rs
same | cloud-config | .rs | 2916 | 2916 | cloud-config\src\metrics.rs
same | cloud-config | .rs | 1177 | 1177 | cloud-config\src\validation.rs
same | cloud-tasks-client | .bazel | 139 | 139 | cloud-tasks-client\BUILD.bazel
same | cloud-tasks-client | .toml | 565 | 565 | cloud-tasks-client\Cargo.toml
same | cloud-tasks-client | .rs | 5117 | 5117 | cloud-tasks-client\src\api.rs
same | cloud-tasks-client | .rs | 33351 | 33351 | cloud-tasks-client\src\http.rs
same | cloud-tasks-client | .rs | 438 | 438 | cloud-tasks-client\src\lib.rs
same | cloud-tasks-mock-client | .bazel | 149 | 149 | cloud-tasks-mock-client\BUILD.bazel
same | cloud-tasks-mock-client | .toml | 369 | 369 | cloud-tasks-mock-client\Cargo.toml
same | cloud-tasks-mock-client | .rs | 37 | 37 | cloud-tasks-mock-client\src\lib.rs
same | cloud-tasks-mock-client | .rs | 9071 | 9071 | cloud-tasks-mock-client\src\mock.rs
same | cloud-tasks | .bazel | 213 | 213 | cloud-tasks\BUILD.bazel
same | cloud-tasks | .rs | 16813 | 16813 | cloud-tasks\src\app.rs
same | cloud-tasks | .rs | 3379 | 3379 | cloud-tasks\src\cli.rs
same | cloud-tasks | .rs | 833 | 833 | cloud-tasks\src\new_task.rs
same | cloud-tasks | .rs | 6007 | 6007 | cloud-tasks\src\scrollable_diff.rs
same | cloud-tasks | .rs | 35704 | 35704 | cloud-tasks\src\ui.rs
same | cloud-tasks | .rs | 878 | 878 | cloud-tasks\tests\env_filter.rs
same | code-mode-host | .bazel | 131 | 131 | code-mode-host\BUILD.bazel
same | code-mode-host | .rs | 128 | 128 | code-mode-host\src\main.rs
same | code-mode-protocol | .bazel | 139 | 139 | code-mode-protocol\BUILD.bazel
same | code-mode-protocol | .toml | 608 | 608 | code-mode-protocol\Cargo.toml
same | code-mode-protocol | .rs | 39952 | 39952 | code-mode-protocol\src\description.rs
same | code-mode-protocol | .rs | 638 | 638 | code-mode-protocol\src\response.rs
same | code-mode-protocol | .rs | 2432 | 2432 | code-mode-protocol\src\runtime.rs
same | code-mode-protocol | .rs | 590 | 590 | code-mode-protocol\src\session_tests.rs
same | code-mode | .bazel | 121 | 121 | code-mode\BUILD.bazel
same | code-mode | .rs | 10094 | 10094 | code-mode\src\runtime\callbacks.rs
same | code-mode | .rs | 6436 | 6436 | code-mode\src\runtime\globals.rs
same | code-mode | .rs | 8124 | 8124 | code-mode\src\runtime\module_loader.rs
same | code-mode | .rs | 3461 | 3461 | code-mode\src\runtime\timers.rs
same | code-mode | .rs | 8261 | 8261 | code-mode\src\runtime\value.rs
same | codex-api | .bazel | 115 | 115 | codex-api\BUILD.bazel
same | codex-api | .md | 2237 | 2237 | codex-api\README.md
same | codex-api | .rs | 9683 | 9683 | codex-api\src\endpoint\images.rs
same | codex-api | .rs | 7025 | 7025 | codex-api\src\endpoint\memories.rs
same | codex-api | .rs | 4114 | 4114 | codex-api\src\endpoint\realtime_websocket\methods_common.rs
same | codex-api | .rs | 543 | 543 | codex-api\src\endpoint\realtime_websocket\mod.rs
same | codex-api | .rs | 2531 | 2531 | codex-api\src\endpoint\realtime_websocket\protocol_common.rs
same | codex-api | .rs | 4314 | 4314 | codex-api\src\endpoint\realtime_websocket\protocol_v1.rs
same | codex-api | .rs | 8018 | 8018 | codex-api\src\endpoint\realtime_websocket\protocol_v2.rs
same | codex-api | .rs | 4446 | 4446 | codex-api\src\endpoint\session.rs
same | codex-api | .rs | 1107 | 1107 | codex-api\src\error.rs
same | codex-api | .rs | 1921 | 1921 | codex-api\src\images.rs
same | codex-api | .rs | 4860 | 4860 | codex-api\src\provider.rs
same | codex-api | .rs | 12437 | 12437 | codex-api\src\rate_limits.rs
same | codex-api | .rs | 1444 | 1444 | codex-api\src\requests\headers.rs
same | codex-api | .rs | 168 | 168 | codex-api\src\sse\mod.rs
same | codex-api | .rs | 2712 | 2712 | codex-api\src\telemetry.rs
same | codex-api | .rs | 20066 | 20066 | codex-api\tests\realtime_websocket_e2e.rs
same | codex-api | .rs | 4710 | 4710 | codex-api\tests\sse_end_to_end.rs
same | codex-backend-openapi-models | .bazel | 153 | 153 | codex-backend-openapi-models\BUILD.bazel
same | codex-backend-openapi-models | .toml | 571 | 571 | codex-backend-openapi-models\Cargo.toml
same | codex-backend-openapi-models | .rs | 249 | 249 | codex-backend-openapi-models\src\lib.rs
same | codex-backend-openapi-models | .rs | 965 | 965 | codex-backend-openapi-models\src\models\additional_rate_limit_details.rs
same | codex-backend-openapi-models | .rs | 1283 | 1283 | codex-backend-openapi-models\src\models\code_task_details_response.rs
same | codex-backend-openapi-models | .rs | 1002 | 1002 | codex-backend-openapi-models\src\models\config_bundle_response.rs
same | codex-backend-openapi-models | .rs | 1114 | 1114 | codex-backend-openapi-models\src\models\config_file_response.rs
same | codex-backend-openapi-models | .rs | 1433 | 1433 | codex-backend-openapi-models\src\models\credit_status_details.rs
same | codex-backend-openapi-models | .rs | 726 | 726 | codex-backend-openapi-models\src\models\delivered_config_toml.rs
same | codex-backend-openapi-models | .rs | 750 | 750 | codex-backend-openapi-models\src\models\delivered_requirements_toml.rs
same | codex-backend-openapi-models | .rs | 634 | 634 | codex-backend-openapi-models\src\models\delivered_toml_fragment.rs
same | codex-backend-openapi-models | .rs | 1046 | 1046 | codex-backend-openapi-models\src\models\external_pull_request_response.rs
same | codex-backend-openapi-models | .rs | 2364 | 2364 | codex-backend-openapi-models\src\models\git_pull_request.rs
same | codex-backend-openapi-models | .rs | 2322 | 2322 | codex-backend-openapi-models\src\models\mod.rs
same | codex-backend-openapi-models | .rs | 711 | 711 | codex-backend-openapi-models\src\models\paginated_list_task_list_item_.rs
same | codex-backend-openapi-models | .rs | 1224 | 1224 | codex-backend-openapi-models\src\models\rate_limit_status_details.rs
same | codex-backend-openapi-models | .rs | 3775 | 3775 | codex-backend-openapi-models\src\models\rate_limit_status_payload.rs
same | codex-backend-openapi-models | .rs | 949 | 949 | codex-backend-openapi-models\src\models\rate_limit_window_snapshot.rs
same | codex-backend-openapi-models | .rs | 1472 | 1472 | codex-backend-openapi-models\src\models\spend_control_limit_details.rs
same | codex-backend-openapi-models | .rs | 837 | 837 | codex-backend-openapi-models\src\models\spend_control_status_details.rs
same | codex-backend-openapi-models | .rs | 1756 | 1756 | codex-backend-openapi-models\src\models\task_list_item.rs
same | codex-backend-openapi-models | .rs | 1813 | 1813 | codex-backend-openapi-models\src\models\task_response.rs
same | codex-experimental-api-macros | .bazel | 178 | 178 | codex-experimental-api-macros\BUILD.bazel
same | codex-experimental-api-macros | .toml | 311 | 311 | codex-experimental-api-macros\Cargo.toml
same | codex-experimental-api-macros | .rs | 10063 | 10063 | codex-experimental-api-macros\src\lib.rs
same | codex-home | .bazel | 117 | 117 | codex-home\BUILD.bazel
same | codex-home | .toml | 461 | 461 | codex-home\Cargo.toml
same | codex-home | .rs | 2746 | 2746 | codex-home\src\instructions\mod.rs
same | codex-home | .rs | 4571 | 4571 | codex-home\src\instructions\tests.rs
same | codex-home | .rs | 76 | 76 | codex-home\src\lib.rs
same | codex-mcp | .bazel | 115 | 115 | codex-mcp\BUILD.bazel
same | codex-mcp | .rs | 13026 | 13026 | codex-mcp\src\auth_elicitation.rs
same | codex-mcp | .rs | 4291 | 4291 | codex-mcp\src\resource_client.rs
same | collaboration-mode-templates | .bazel | 294 | 294 | collaboration-mode-templates\BUILD.bazel
same | collaboration-mode-templates | .toml | 255 | 255 | collaboration-mode-templates\Cargo.toml
same | collaboration-mode-templates | .rs | 280 | 280 | collaboration-mode-templates\src\lib.rs
same | collaboration-mode-templates | .md | 929 | 929 | collaboration-mode-templates\templates\default.md
same | config.md | .md | 273 | 273 | config.md
same | config | .bazel | 115 | 115 | config\BUILD.bazel
same | config | .rs | 544 | 544 | config\examples\generate-proto.rs
same | config | .rs | 4522 | 4522 | config\src\cloud_config_bundle_tests.rs
same | config | .rs | 6679 | 6679 | config\src\cloud_config_bundle.rs
same | config | .rs | 6891 | 6891 | config\src\cloud_config_layers_tests.rs
same | config | .rs | 10294 | 10294 | config\src\constraint.rs
same | config | .md | 3498 | 3498 | config\src\loader\README.md
same | config | .rs | 5333 | 5333 | config\src\mcp_requirements.rs
same | config | .rs | 2628 | 2628 | config\src\merge_tests.rs
same | config | .rs | 1886 | 1886 | config\src\merge.rs
same | config | .rs | 1686 | 1686 | config\src\project_root_markers.rs
same | config | .rs | 8164 | 8164 | config\src\requirements_exec_policy.rs
same | config | .rs | 7686 | 7686 | config\src\requirements_layers\hooks.rs
same | config | .rs | 138 | 138 | config\src\requirements_layers\mod.rs
same | config | .rs | 2700 | 2700 | config\src\requirements_layers\permissions.rs
same | config | .rs | 819 | 819 | config\src\requirements_layers\rules.rs
same | config | .rs | 1684 | 1684 | config\src\skills_config.rs
same | config | .rs | 3331 | 3331 | config\src\strict_config_tests.rs
same | config | .rs | 744 | 744 | config\src\test_support_tests.rs
same | config | .rs | 2509 | 2509 | config\src\test_support.rs
same | config | .proto | 1589 | 1589 | config\src\thread_config\proto\codex.thread_config.v1.proto
same | config | .rs | 16633 | 16633 | config\src\thread_config\proto\codex.thread_config.v1.rs
same | config | .rs | 18887 | 18887 | config\src\thread_config\remote.rs
same | config | .rs | 26368 | 26368 | config\src\tui_keymap.rs
same | config | .rs | 2323 | 2323 | config\src\types_tests.rs
same | connectors | .bazel | 123 | 123 | connectors\BUILD.bazel
same | context-fragments | .bazel | 137 | 137 | context-fragments\BUILD.bazel
same | context-fragments | .toml | 329 | 329 | context-fragments\Cargo.toml
same | context-fragments | .rs | 289 | 289 | context-fragments\src\lib.rs
same | core-api | .bazel | 119 | 119 | core-api\BUILD.bazel
same | core-api | .toml | 794 | 794 | core-api\Cargo.toml
same | core-plugins | .bazel | 319 | 319 | core-plugins\BUILD.bazel
same | core-plugins | .rs | 2823 | 2823 | core-plugins\src\app_mcp_routing_tests.rs
same | core-plugins | .rs | 4134 | 4134 | core-plugins\src\marketplace_add\install.rs
same | core-plugins | .rs | 10700 | 10700 | core-plugins\src\marketplace_add\metadata.rs
same | core-plugins | .rs | 10669 | 10669 | core-plugins\src\marketplace_remove.rs
same | core-plugins | .rs | 5876 | 5876 | core-plugins\src\marketplace_upgrade\activation.rs
same | core-plugins | .rs | 8882 | 8882 | core-plugins\src\marketplace_upgrade\git.rs
same | core-plugins | .rs | 9809 | 9809 | core-plugins\src\plugin_bundle_archive.rs
same | core-plugins | .rs | 7312 | 7312 | core-plugins\src\remote_legacy.rs
same | core-plugins | .rs | 3590 | 3590 | core-plugins\src\remote\catalog_cache.rs
same | core-plugins | .rs | 16597 | 16597 | core-plugins\src\remote\share\checkout.rs
same | core-plugins | .rs | 4314 | 4314 | core-plugins\src\remote\share\local_paths.rs
same | core-plugins | .rs | 3280 | 3280 | core-plugins\src\toggles.rs
same | core-skills | .bazel | 317 | 317 | core-skills\BUILD.bazel
same | core-skills | .rs | 11677 | 11677 | core-skills\src\injection_tests.rs
same | core-skills | .rs | 4878 | 4878 | core-skills\src\invocation_utils_tests.rs
same | core-skills | .rs | 3984 | 3984 | core-skills\src\invocation_utils.rs
same | core-skills | .rs | 872 | 872 | core-skills\src\mention_counts.rs
same | core-skills | .rs | 7979 | 7979 | core-skills\src\remote.rs
same | core-skills | .rs | 941 | 941 | core-skills\src\skill_instructions.rs
same | core-skills | .rs | 298 | 298 | core-skills\src\system.rs
same | core | .bazel | 1772 | 1772 | core\BUILD.bazel
same | core | .rs | 2171 | 2171 | core\src\agent_communication.rs
same | core | .txt | 766 | 766 | core\src\agent\agent_names.txt
